species_richness,wavelength_nm,cv_spectrum_percent
5,2300.94,116.51467569579017
5,2305.31,117.6247192180495
5,2309.6899999999996,118.48281147512051
5,2314.06,119.11377264401128
5,2318.44,119.72614608348977
5,2322.81,120.55306308011278
5,2327.19,121.54404642195237
5,2331.56,122.61167707127274
5,2335.94,123.90397352496028
5,2340.31,125.64606652862898
5,2344.69,127.72470789716961
5,2349.06,129.98707580505322
5,2353.44,132.54155399744118
5,2357.8100000000004,134.9838247615504
5,2362.19,137.08926198027967
5,2366.5600000000004,139.15359609364833
5,2370.94,141.4585345957881
5,2375.31,143.70817416807427
5,2379.69,145.64453133394036
5,2384.06,147.40450934363716
5,2388.44,148.93295390862212
5,2392.81,150.21943144855524
5,2397.19,151.44321668319606
5,2401.56,152.57507938214522
5,2405.94,153.710387382634
5,2410.31,155.1539696288651
5,2414.6899999999996,156.92647790042582
5,2419.06,158.53245793512815
5,2423.4399999999996,159.47080633247114
5,2427.81,160.26790355062437
5,2432.19,161.27276774936269
5,2436.56,162.62194661811256
5,2440.94,164.147621988706
5,2445.31,166.5905801561907
5,2449.69,170.2842755090274
5,2454.06,170.47096729093994
5,2458.44,169.60865202424776
5,2462.81,170.6375935580238
5,2467.19,173.17963933769167
5,2471.5600000000004,177.50485154330795
7,402.188,64.6178214644634
7,406.56199999999995,64.7993236818419
7,410.93800000000005,64.8243741871912
7,415.313,64.5124551451228
7,419.68699999999995,63.811127775578015
7,424.06300000000005,62.758836695952134
7,428.438,61.397912823129175
7,432.813,59.93845920016373
7,437.18800000000005,58.693542993527025
7,441.563,57.74246136382042
7,445.938,57.05243827921053
7,450.31300000000005,56.57413608710894
7,454.688,56.261640798018675
7,459.063,56.099188385115305
7,463.438,56.074673446418345
7,467.813,56.1471571574736
7,472.187,56.2671355253636
7,476.562,56.398636307538986
7,480.938,56.49873815034974
7,485.313,56.48962880268089
7,489.688,56.27788421204829
7,494.063,55.77838573119382
7,498.438,54.88805654292649
7,502.812,53.53501944540985
7,507.188,51.79136073055949
7,511.563,49.79759036287331
7,515.937,47.73151083498969
7,520.313,45.916190115391856
7,524.687,44.545182874932536
7,529.062,43.55471031482489
7,533.438,42.854122133477844
7,537.813,42.36010428041985
7,542.188,42.002284312580365
7,546.563,41.74162742897156
7,550.938,41.56994395523479
7,555.312,41.50556109429963
7,559.688,41.580764472111994
7,564.063,41.82529443851298
7,568.438,42.25682171118728
7,572.813,42.86306231363062
7,577.187,43.57261053344714
7,581.562,44.29879225066054
7,585.938,45.00292461828973
7,590.313,45.66795658633576
7,594.688,46.24177956366841
7,599.063,46.7530902936779
7,603.438,47.3589436928896
7,607.812,48.20213220112009
7,612.188,49.309515269024736
7,616.563,50.555995428986265
7,620.937,51.71885138358044
7,625.312,52.659516135161596
7,629.687,53.445212835387224
7,634.063,54.33600642124191
7,638.437,55.650015160885815
7,642.813,57.54281033220574
7,647.188,59.88995296324454
7,651.563,62.39236801055807
7,655.938,65.00025053589124
7,660.313,67.90162361436288
7,664.687,70.93694134777499
7,669.063,73.52777420434073
7,673.438,75.03543314477399
7,677.813,74.9937943371371
7,682.187,72.70028798325141
7,686.562,66.95235102450509
7,690.937,58.02764110403259
7,695.312,49.28307699115258
7,699.688,43.30219319010127
7,704.063,40.1658724365527
7,708.438,38.87283181564743
7,712.813,38.50626196018473
7,717.187,38.63759292532076
7,721.563,39.12679274948567
7,725.938,39.8010743953349
7,730.313,40.49952475322908
7,734.687,41.111746292748045
7,739.063,41.60320259910674
7,743.437,41.97340828727617
7,747.812,42.2250863649634
7,752.188,42.380139678252014
7,756.563,42.47490764931355
7,760.938,42.53527980481637
7,765.313,42.55026288548074
7,769.688,42.52819819891829
7,774.063,42.49228773050338
7,778.438,42.44235904313584
7,782.813,42.38037410338444
7,787.188,42.31231589286413
7,791.563,42.239443026553275
7,795.937,42.164428032643755
7,800.312,42.091128867679636
7,804.688,42.021439941100816
7,809.063,41.95951485751536
7,813.438,41.90000674611861
7,817.813,41.8282932201904
7,822.188,41.74612926102279
7,826.5630000000001,41.66424322424495
7,830.937,41.582075640224666
7,835.313,41.499050190698846
7,839.688,41.419171004751476
7,844.063,41.343886552659384
7,848.437,41.2722907706666
7,852.812,41.20151839479707
7,857.187,41.131643887530785
7,861.563,41.06517924247339
7,865.938,40.99987447416977
7,870.313,40.93556429870787
7,874.687,40.874698021091355
7,879.063,40.81616476197811
7,883.437,40.76000022842934
7,887.813,40.71073105309289
7,892.188,40.67189018922062
7,896.562,40.635354335556976
7,900.938,40.588930555135086
7,905.312,40.5393970801763
7,909.6880000000001,40.49037584970955
7,914.062,40.43248188064316
7,918.438,40.37069297835672
7,922.813,40.32190093067498
7,927.188,40.290615914605624
7,931.563,40.26150781181559
7,935.937,40.1878964624557
7,940.312,40.06580115447777
7,944.688,39.9231445759726
7,949.063,39.730951485777425
7,953.438,39.509527621977156
7,957.812,39.30335403124542
7,962.187,39.14329991091832
