species_richness,pixel_index,CHA_local,CHA_global,SAM_local_rad,SAM_global_rad,SAM_local_deg,SAM_global_deg,SID_local,SID_global
3,27,0.7166917201444603,0.638286879927788,0.0749727565645497,0.16272119966400814,4.295622529610435,9.323237978053255,0.017921230875546215,0.07497245034161769
3,28,0.810331148168755,0.7408965612197066,0.0165708239947672,0.09755307659607947,0.9494382779542756,5.5893795674718,0.0006570323590957411,0.021976508676864834
3,29,0.7060004196751338,0.6214757816991012,0.04916089792603432,0.11660754321137436,2.8167119682352086,6.681120085401124,0.006788016136708635,0.0441858138870744
3,30,0.6228205347948528,0.5125201062260701,0.2031958504436434,0.124181019548577,11.642264644992244,7.1150483157650335,0.10394194194866312,0.04134962529295086
3,31,0.7908929760435254,0.7213550615882033,0.0698307221568927,0.15525498707119267,4.0010056599406365,8.895455507537502,0.02098386998246103,0.07769114091221926
3,32,0.8526649494062856,0.788542341626263,0.0430963618879106,0.13064160924669513,2.46923964854573,7.485212838632901,0.006617223345249949,0.04838993167571559
3,33,0.7984102929608546,0.7283505341076161,0.03268932793956581,0.11787301518128669,1.8729605260562043,6.753626288369207,0.004605733618983608,0.04167231926033459
3,34,0.7005287136747712,0.615957300368953,0.038602545737902616,0.07015311784388575,2.211762949242544,4.019477572138559,0.004533822465965768,0.015553953069407503
3,35,0.7292094162918827,0.6494816134610638,0.03172850449095298,0.10949861210498527,1.8179093975934841,6.273808336155763,0.005935294985790016,0.03937051460627701
3,36,0.6994092786207706,0.6136220715706882,0.04655446277518208,0.05746884821821191,2.6673742345168314,3.2927224563814637,0.005382962519508401,0.010637892808378919
3,37,0.7498391033603311,0.6725975223312726,0.03261955202710494,0.06366270872966716,1.868962660760522,3.6476045225805906,0.002407836704862132,0.01302130261054876
3,38,0.6677919393877831,0.5805603366766348,0.04080186840224813,0.12738727045441325,2.3377748556970093,7.298752960729448,0.0035915506190440268,0.039375880122028126
3,39,0.7737015233647703,0.7039194380551781,0.06738952977749425,0.15421617674268268,3.8611356396216063,8.83593605999928,0.012800825695573774,0.0631550822319305
3,40,0.7812690594416966,0.6889734587543075,0.1978847906613485,0.11564549358247696,11.337963334725076,6.6259987019831765,0.09646254880144575,0.03196936107131171
3,41,0.8818101818257164,0.8229672038430227,0.0360055792113605,0.12352255316227558,2.062967727734932,7.077320970878731,0.006009079554128716,0.046308157483972455
3,42,0.6724803720697775,0.5844538257039332,0.03005739212974087,0.10511710339112955,1.7221617122038888,6.022766378952037,0.006637749377966867,0.04278125130189517
